Year,No.,primary_artist,Title,is_major_label,decade,sqrt_reappearance,duration_sec,lastfm_genre,lastfm_top_tag,new_lastfm_genre
1979,76,gq,"""Disco Nights (Rock-Freak)""",FALSE,1970,1,354.906,Rnb,Disco,NA
1979,80,herb alpert,"""Rise""",FALSE,1970,1.4142135623730951,457.4,Jazz,Instrumental,Jazz
1979,83,roger voudouris,"""Get Used to It""",TRUE,1970,0,182.12,Rock,Adult Contemporary,Rock
1979,84,ambrosia,"""How Much I Feel""",FALSE,1970,1,283.4,Rock,70s,Rock
1979,85,eddie rabbitt,"""Suspicions""",TRUE,1970,2,260.866,Country,Country,Country
1979,86,rex smith,"""You Take My Breath Away""",TRUE,1970,0,197.453,Unknown,70s,NA
1979,89,the babys,"""Everytime I Think of You""",FALSE,1970,0,243.266,Pop,Classic Rock,Pop
1979,90,instant funk,"""I Got My Mind Made Up (You Can Get It Girl)""",FALSE,1970,0,317.983,Unknown,Disco,NA
1979,95,van halen,"""Dance the Night Away""",TRUE,1970,2.23606797749979,188.083,Rock,Classic Rock,Rock
1979,96,nigel olsson,"""Dancin' Shoes""",TRUE,1970,0,245.106,Pop,70s,Pop
1979,100,firefall,"""Strange Way""",TRUE,1970,0,285.866,Rock,Classic Rock,NA
1980,8,lipps inc.,"""Funkytown""",FALSE,1980,0,239.226,Pop,Disco,Pop
1980,11,rupert holmes,"""Escape (The Piña Colada Song)""",FALSE,1980,1,276.493,Pop,70s,Pop
1980,12,gary numan,"""Cars""",FALSE,1980,0,238.906,Electronic,80s,Electronic
1980,13,smokey robinson,"""Cruisin""",TRUE,1980,1.4142135623730951,352.92,Unknown,1979,NA
1980,15,air supply,"""Lost in Love""",FALSE,1980,2.6457513110645907,233.866,Pop,80s,Pop
1980,17,christopher cross,"""Ride Like the Wind""",FALSE,1980,2.23606797749979,275.506,Pop,80s,Pop
1980,24,teri desario,"""Yes, I'm Ready""",FALSE,1980,0,198.6,Unknown,Yes Im Ready,NA
1980,26,robbie dupree,"""Steal Away""",FALSE,1980,0,213.973,Pop,80s,Pop
1980,33,dan fogelberg,"""Longer""",FALSE,1980,1.4142135623730951,195.066,Folk,70s,NA
1980,37,the s.o.s. band,"""Take Your Time (Do It Right)""",FALSE,1980,0,460.8,Rnb,Funk,NA
1980,39,kim carnes,"""More Love""",FALSE,1980,1,215.986,Pop,80s,Pop
1980,40,m,"""Pop Muzik""",FALSE,1980,0,200.682,Pop,Pop,Pop
1980,41,the pretenders,"""Brass in Pocket""",TRUE,1980,1.7320508075688772,185.96,Rock,Rock,Rock
1980,42,ray,"""Special Lady""",FALSE,1980,0,255.68,Unknown,NA,NA
1980,44,shalamar,"""The Second Time Around""",FALSE,1980,1.4142135623730951,223.293,Pop,Disco,NA
1980,48,rocky burnette,"""Tired of Toein' the Line""",FALSE,1980,0,221.243,Rock,80s,Rock
1980,51,bob seger and the silver bullet band,"""Against the Wind""",FALSE,1980,1,333.72,Rock,Classic Rock,Rock
1980,57,jd souther,"""You're Only Lonely""",TRUE,1980,0,228,Rock,Classic Rock,Rock
1980,59,pete townshend,"""Let My Love Open the Door""",FALSE,1980,0,164.653,Rock,Classic Rock,Rock
1980,60,steve forbert,"""Romeo's Tune""",FALSE,1980,0,212.471,Folk,Singer-Songwriter,Folk
1980,64,tom petty and the heartbreakers,"""Don't Do Me Like That""",FALSE,1980,1.7320508075688772,161.786,Rock,Classic Rock,Rock
1980,66,irene cara,"""Fame""",FALSE,1980,1.4142135623730951,316.066,Pop,80s,Pop
1980,69,benny mardones,"""Into the Night""",FALSE,1980,0,271.8,Rock,80s,NA
1980,70,pure prairie league,"""Let Me Love You Tonight""",FALSE,1980,0,167.106,Pop,Country Rock,NA
1980,71,genesis,"""Misunderstanding""",TRUE,1980,3,191.666,Rock,Progressive Rock,Rock
1980,72,the dirt band,"""An American Dream""",FALSE,1980,0,217.2,Unknown,Collection,NA
1980,76,neil,"""Should've Never Let You Go""",FALSE,1980,0,258.133,Unknown,NA,NA
1980,77,charlie dore,"""Pilot of the Airwaves""",FALSE,1980,0,226.946,Pop,70s,Pop
1980,82,mickey gilley,"""Stand by Me""",FALSE,1980,0,215.106,Country,Country,Country
1980,83,pat benatar,"""Heartbreaker""",FALSE,1980,2,209.36,Rock,80s,Rock
1980,88,daryl hall,"""Wait for Me""",FALSE,1980,3.872983346207417,247.8,Pop,Pop,Pop
1980,95,prince,"""I Wanna Be Your Lover""",TRUE,1980,3.1622776601683795,347.666,Pop,Funk,Pop
1980,96,charlie daniels band,"""In America""",TRUE,1980,0,198.373,Country,Southern Rock,Country
1981,10,reo speedwagon,"""Keep on Loving You""",FALSE,1980,1.7320508075688772,200.293,Rock,80s,Rock
1981,11,joey scarbury,"""Theme from The Greatest American Hero (Believe It or Not)""",TRUE,1980,0,195.293,Unknown,80s,NA
1981,12,sheena easton,"""Morning Train (Nine to Five)""",FALSE,1980,2.449489742783178,200.826,Pop,80s,Pop
1981,14,juice newton,"""Queen of Hearts""",FALSE,1980,1.7320508075688772,205.826,Country,Country,Country
1981,18,grover washington,"""Just the Two of Us""",TRUE,1980,0,438.493,Unknown,NA,NA
1981,24,stars on 45,"""Stars on 45 Medley""",FALSE,1980,0,233.213,Pop,Pop,Pop
1981,31,the oak ridge boys,"""Elvira""",FALSE,1980,0,225.626,Country,Country,Country
1981,36,the manhattan transfer,"""The Boy from New York City""",FALSE,1980,0,222.16,Pop,Pop,Pop
1981,41,marty balin,"""Hearts""",FALSE,1980,0,258.773,Pop,80s,NA
1981,45,champaign,"""How 'Bout Us""",FALSE,1980,1,273.226,Pop,Soul,Pop
1981,47,the greg kihn band,"""The Breakup Song (They Don't Write 'Em)""",FALSE,1980,1,179.084,Rock,80s,Rock
1981,48,the alan parsons project,"""Time""",FALSE,1980,1.4142135623730951,304.165,Rock,Progressive Rock,Rock
1981,49,bruce springsteen,"""Hungry Heart""",TRUE,1980,2.8284271247461903,199.453,Rock,Rock,Rock
1981,50,franke and the knockouts,"""Sweetheart""",FALSE,1980,0,237.506,Rock,80s,Rock
1981,51,terri gibbs,"""Somebody's Knockin'""",TRUE,1980,0,181.666,Country,Classic Rock,Country
1981,53,tierra,"""Together""",FALSE,1980,0,255.203,Jazz,Soul,Jazz
1981,55,dottie west,"""What Are We Doin' in Love""",FALSE,1980,0,184.457,Pop,80s,Pop
1981,56,journey,"""Who's Crying Now""",TRUE,1980,2.23606797749979,299.653,Rock,Classic Rock,Rock
1981,57,the police,"""De Do Do Do, De Da Da Da""",FALSE,1980,2,247.293,Rock,80s,Rock
1981,58,gary u.s. bonds,"""This Little Girl""",FALSE,1980,0,224.28,Rock,80s,Rock
1981,59,stevie nicks,"""Stop Draggin' My Heart Around""",TRUE,1980,2,244.44,Rock,Classic Rock,Rock
1981,60,delbert mcclinton,"""Giving It Up for Your Love""",FALSE,1980,0,226.933,Blues,80s,Blues
1981,63,john cougar,"""Ain't Even Done with the Night""",FALSE,1980,1.4142135623730951,279.066,Rock,Classic Rock,Rock
1981,68,steve winwood,"""While You See a Chance""",FALSE,1980,2.23606797749979,312.773,Rock,80s,Rock
1981,76,billy squier,"""The Stroke""",TRUE,1980,1,217.613,Rock,Classic Rock,Rock
1981,77,alabama,"""Feels So Right""",TRUE,1980,1.4142135623730951,215.786,Country,Country,Country
1981,78,stanley clarke,"""Sweet Baby""",FALSE,1980,0,227.2,Jazz,Soul,Jazz
1981,82,john schneider,"""It's Now or Never""",TRUE,1980,0,205.032,Country,80s,Country
1981,94,devo,"""Whip It""",FALSE,1980,0,161.133,Pop,80s,Pop
1981,97,rosanne cash,"""Seven Year Ache""",FALSE,1980,0,195.706,Country,Country,Country
1982,2,survivor,"""Eye of the Tiger""",FALSE,1980,2,243.773,Rock,80s,Rock
1982,3,joan jett,"""I Love Rock 'n Roll""",FALSE,1980,1,175.173,Rock,Rock,Rock
1982,5,the j. geils band,"""Centerfold""",FALSE,1980,1,216.533,Rock,80s,Rock
1982,6,the human league,"""Don't You Want Me""",FALSE,1980,1.4142135623730951,236.92,Pop,80s,Pop
1982,11,soft cell,"""Tainted Love""",FALSE,1980,0,153.8,Pop,80s,Pop
1982,12,vangelis,"""Chariots of Fire""",FALSE,1980,0,202.805,New Age,Instrumental,New Age
1982,13,quarterflash,"""Harden My Heart""",FALSE,1980,1,232.626,Rock,80s,Rock
1982,16,tommy tutone,"""867-5309/Jenny""",TRUE,1980,0,226.2,Rock,80s,Rock
1982,17,bertie higgins,"""Key Largo""",FALSE,1980,0,198.946,Pop,80s,NA
1982,22,willie nelson,"""Always on My Mind""",TRUE,1980,0,212.666,Country,Country,Country
1982,23,the cars,"""Shake It Up""",TRUE,1980,2,211.96,Rock,80s,Rock
1982,24,dazz band,"""Let It Whip""",TRUE,1980,0,281.28,Rnb,Funk,NA
1982,25,the go-go's,"""We Got the Beat""",FALSE,1980,1.7320508075688772,153.133,Pop,80s,Pop
1982,26,ray parker jr.,"""The Other Woman""",FALSE,1980,1.4142135623730951,247.96,Pop,80s,Pop
1982,29,the motels,"""Only the Lonely""",FALSE,1980,0,196.2,Pop,80s,NA
1982,30,men at work,"""Who Can It Be Now?""",TRUE,1980,1.7320508075688772,201.293,Pop,80s,Pop
1982,38,charlene,"""I've Never Been to Me""",TRUE,1980,0,234.773,Pop,80s,Pop
1982,40,asia,"""Heat of the Moment""",FALSE,1980,1,227.893,Rock,80s,Rock
1982,42,buckner,"""Pac-Man Fever""",FALSE,1980,0,229.041,Pop,80s,Pop
1982,45,lindsey buckingham,"""Trouble""",FALSE,1980,0,236.533,Rock,80s,NA
1982,51,huey lewis and the news,"""Do You Believe in Love""",FALSE,1980,3,209,Rock,80s,Rock
1982,53,.38 special,"""Caught Up In You""",FALSE,1980,1,279.333,Rock,Classic Rock,Rock
1982,56,royal philharmonic orchestra,"""Hooked On Classics""",FALSE,1980,0,306.133,Unknown,Instrumental,NA
1982,60,karla bonoff,"""Personally""",TRUE,1980,0,216,Pop,Female Vocalists,NA
1982,61,quincy jones,"""One Hundred Ways""",FALSE,1980,0,259.04,Rnb,Rnb,Rnb
1982,67,a flock of seagulls,"""I Ran (So Far Away)""",TRUE,1980,0,221.798,Pop,80s,Pop
1982,71,deniece williams,"""It's Gonna Take a Miracle""",TRUE,1980,1,249.64,Pop,Soul,NA
1982,75,laura branigan,"""Gloria""",TRUE,1980,2,289.853,Pop,80s,Pop
1982,81,michael mcdonald,"""I Keep Forgettin' (Every Time You're Near)""",FALSE,1980,1,222.28,Pop,Yacht Rock,Pop
1982,90,billy idol,"""Hot in the City""",FALSE,1980,2,219.133,Rock,80s,Rock
1982,91,kim wilde,"""Kids in America""",FALSE,1980,1,206.426,Pop,80s,Pop
1982,93,michael murphey,"""What's Forever For""",FALSE,1980,0,171.906,Unknown,80s,NA
1982,96,loverboy,"""Working for the Weekend""",TRUE,1980,1,221,Rock,80s,Rock
1982,97,greg guidry,"""Goin' Down""",FALSE,1980,0,203.857,Unknown,80s,NA
1983,8,patti austin,"""Baby, Come to Me""",FALSE,1980,0,215.386,Rnb,Female Vocalists,NA
1983,9,michael sembello,"""Maniac""",FALSE,1980,0,244.706,Pop,80s,Pop
1983,10,eurythmics,"""Sweet Dreams (Are Made of This)""",FALSE,1980,1.4142135623730951,216.933,Pop,80s,Pop
1983,11,culture club,"""Do You Really Want to Hurt Me""",FALSE,1980,2.23606797749979,262.173,Pop,80s,Pop
1983,13,dexys midnight runners,"""Come On Eileen""",FALSE,1980,0,287.306,Pop,80s,Pop
1983,16,sérgio mendes,"""Never Gonna Let You Go""",FALSE,1980,0,255.6,Pop,123 Drippy Sappy,Pop
1983,17,duran duran,"""Hungry Like the Wolf""",FALSE,1980,3.1622776601683795,220.626,Pop,80s,Pop
1983,20,frida,"""I Know There's Something Going On""",FALSE,1980,0,326.746,Pop,80s,Pop
1983,22,eddy grant,"""Electric Avenue""",FALSE,1980,0,227.933,Reggae,Reggae,Reggae
1983,23,thomas dolby,"""She Blinded Me with Science""",FALSE,1980,0,221.266,Electronic,80s,Electronic
1983,29,lionel richie,"""You Are""",TRUE,1980,3.3166247903554,300.88,Pop,80s,Pop
1983,30,after the fire,"""Der Kommissar""",TRUE,1980,0,248,Pop,80s,Pop
1983,31,taco,"""Puttin' on the Ritz""",FALSE,1980,0,281.16,Pop,80s,Pop
1983,35,men without hats,"""The Safety Dance""",FALSE,1980,0,165.506,Pop,80s,Pop
1983,36,toni basil,"""Mickey""",FALSE,1980,0,252.885,Pop,80s,Pop
1983,37,phil collins,"""You Can't Hurry Love""",TRUE,1980,3.605551275463989,175.746,Pop,80s,Pop
1983,42,stray cats,"""Stray Cat Strut""",FALSE,1980,1,198,Rock,Rockabilly,Rock
1983,46,naked eyes,"""Always Something There to Remind Me""",FALSE,1980,1,219.373,Pop,80s,Pop
1983,48,don henley,"""Dirty Laundry""",TRUE,1980,1.7320508075688772,336.8,Rock,Classic Rock,Rock
1983,50,kajagoogoo,"""Too Shy""",FALSE,1980,0,221.52,Pop,80s,Pop
1983,51,adam ant,"""Goody Two-Shoes""",TRUE,1980,0,209.213,Pop,80s,Pop
1983,52,the clash,"""Rock the Casbah""",FALSE,1980,0,222.426,Punk,Punk,Punk
1983,53,madness,"""Our House""",TRUE,1980,0,201.133,Pop,80s,Pop
1983,58,the tubes,"""She's a Beauty""",TRUE,1980,0,240.666,Rock,80s,Rock
1983,71,bryan adams,"""Straight from the Heart""",FALSE,1980,3.3166247903554,211.933,Rock,Rock,Rock
1983,78,debarge,"""All This Love""",TRUE,1980,1.7320508075688772,352.586,Rnb,80s,Rnb
1983,79,sammy hagar,"""Your Love Is Driving Me Crazy""",FALSE,1980,0,211.226,Rock,80s,Rock
1983,82,joe jackson,"""Steppin' Out""",FALSE,1980,1,268.2,Pop,80s,Pop
1983,88,moving pictures,"""What About Me""",FALSE,1980,0,217.013,Pop,80s,Pop
1983,90,def leppard,"""Photograph""",FALSE,1980,2.449489742783178,247.962,Rock,Hard Rock,Rock
1983,91,musical youth,"""Pass the Dutchie""",FALSE,1980,0,205.426,Reggae,Reggae,Reggae
1983,92,spandau ballet,"""True""",FALSE,1980,0,393.386,Pop,80s,Pop
1983,93,frank stallone,"""Far from Over""",FALSE,1980,0,195.893,Rock,80s,Rock
1983,96,peabo bryson,"""Tonight, I Celebrate My Love""",FALSE,1980,1.4142135623730951,211,Pop,Soul,Pop
1984,2,tina turner,"""What's Love Got to Do with It""",FALSE,1980,2.23606797749979,230.24,Pop,80s,Pop
1984,11,john waite,"""Missing You""",TRUE,1980,0,269.76,Pop,80s,Pop
1984,15,cyndi lauper,"""Girls Just Want to Have Fun""",FALSE,1980,2.23606797749979,238.266,Pop,80s,Pop
1984,19,the romantics,"""Talking in Your Sleep""",FALSE,1980,0,236.625,Pop,80s,Pop
1984,23,thompson twins,"""Hold Me Now""",FALSE,1980,1.4142135623730951,286.226,Pop,80s,Pop
1984,26,rockwell,"""Somebody's Watching Me""",TRUE,1980,0,293.933,Pop,80s,Pop
1984,27,matthew wilder,"""Break My Stride""",FALSE,1980,0,184.48,Pop,80s,Pop
1984,28,nena,"""99 Luftballons/99 Red Balloons""",FALSE,1980,0,230.666,Unknown,NA,NA
1984,29,dan hartman,"""I Can Dream About You""",FALSE,1980,0,252.6,Pop,80s,Pop
1984,30,sheila e.,"""The Glamorous Life""",TRUE,1980,1,543.56,Pop,80s,Pop
1984,31,steve perry,"""Oh Sherrie""",TRUE,1980,0,229.346,Rock,80s,Rock
1984,35,madonna,"""Borderline""",FALSE,1980,5.916079783099616,238.36,Pop,80s,Pop
1984,36,corey hart,"""Sunglasses at Night""",FALSE,1980,1,320,Pop,80s,Pop
1984,40,night ranger,"""Sister Christian""",FALSE,1980,1.4142135623730951,302.933,Rock,80s,Rock
1984,46,scandal,"""The Warrior""",FALSE,1980,0,240.826,Rock,80s,Rock
1984,49,shannon,"""Let the Music Play""",FALSE,1980,0,214.379,Pop,80s,Pop
1984,50,julio iglesias,"""To All the Girls I've Loved Before""",TRUE,1980,0,212.666,Latin,1984,NA
1984,51,billy ocean,"""Caribbean Queen (No More Love on the Run)""",FALSE,1980,2.23606797749979,244.426,Pop,80s,Pop
1984,59,mike reno,"""Almost Paradise""",TRUE,1980,0,228.96,Pop,80s,Pop
1984,60,zz top,"""Legs""",FALSE,1980,1,273.906,Rock,Rock,Rock
1984,68,quiet riot,"""Cum on Feel the Noize""",TRUE,1980,0,290.96,Rock,Hard Rock,Rock
1984,71,tracey ullman,"""They Don't Know""",FALSE,1980,0,179.626,Pop,80s,Pop
1984,73,bananarama,"""Cruel Summer""",FALSE,1980,1.4142135623730951,215.326,Pop,80s,Pop
1984,74,wang chung,"""Dance Hall Days""",FALSE,1980,1,240.8,Pop,80s,Pop
1984,80,ollie,"""Breakin'... There's No Stopping Us""",FALSE,1980,0,276.773,Pop,80s,Pop
1984,86,john cougar mellencamp,"""Pink Houses""",FALSE,1980,2,283.666,Rock,Classic Rock,Rock
1984,87,ratt,"""Round and Round""",FALSE,1980,0,265.893,Rock,Hard Rock,Rock
1984,91,christine mcvie,"""Got a Hold on Me""",FALSE,1980,0,232.906,Pop,Christine Mcvie,NA
1984,94,john cafferty and the beaver brown band,"""On the Dark Side""",TRUE,1980,0,161.826,Rock,Soundtrack,Rock
1984,96,peter schilling,"""Major Tom (Coming Home)""",FALSE,1980,0,301.373,Pop,80s,Pop
1984,100,james ingram,"""Yah Mo B There""",FALSE,1980,1,279.413,Rnb,Soul,Rnb
1985,1,wham!,"""Careless Whisper""",FALSE,1980,2.449489742783178,299.8,Pop,80s,Pop
1985,5,chaka khan,"""I Feel for You""",TRUE,1980,0,343.4,Pop,80s,Pop
1985,7,tears for fears,"""Everybody Wants to Rule the World""",FALSE,1980,2,251.488,Pop,80s,Pop
1985,10,a-ha,"""Take On Me""",TRUE,1980,0,225.28,Pop,80s,Pop
1985,11,paul young,"""Everytime You Go Away""",FALSE,1980,1,321.573,Pop,80s,Pop
1985,12,philip bailey,"""Easy Lover""",TRUE,1980,0,305.866,Pop,80s,Pop
1985,14,starship,"""We Built This City""",TRUE,1980,1.4142135623730951,296.08,Pop,80s,Pop
1985,16,simple minds,"""Don't You (Forget About Me)""",FALSE,1980,1,263.04,Pop,80s,Pop
1985,18,john parr,"""St. Elmo's Fire (Man in Motion)""",TRUE,1980,0,251.8,Pop,80s,Pop
1985,19,glenn frey,"""The Heat Is On""",FALSE,1980,1,227.8,Rock,80s,Rock
1985,20,usa for africa,"""We Are the World""",FALSE,1980,0,427.333,Pop,80s,Pop
1985,23,whitney houston,"""Saving All My Love for You""",FALSE,1980,4.58257569495584,237.136,Pop,80s,Pop
1985,26,new edition,"""Cool It Now""",FALSE,1980,1.7320508075688772,347.666,Rnb,80s,Rnb
1985,27,jan hammer,"""Miami Vice Theme""",FALSE,1980,0,147.6,Electronic,80s,Electronic
1985,29,teena marie,"""Lovergirl""",TRUE,1980,0,259.56,Pop,80s,Pop
1985,31,ready for the world,"""Oh Sheila""",FALSE,1980,1,240.093,Rnb,80s,Rnb
1985,34,the honeydrippers,"""Sea of Love""",TRUE,1980,0,183.88,Rock,80s,Rock
1985,41,howard jones,"""Things Can Only Get Better""",FALSE,1980,1,235.146,Pop,80s,Pop
1985,42,jack wagner,"""All I Need""",TRUE,1980,0,209.493,Pop,80s,Pop
1985,55,sting,"""If You Love Somebody Set Them Free""",FALSE,1980,2.449489742783178,256.226,Rock,Rock,Rock
1985,56,animotion,"""Obsession""",FALSE,1980,0,337.266,Pop,80s,Pop
1985,61,harold faltermeyer,"""Axel F""",FALSE,1980,0,180.866,Electronic,80s,Electronic
1985,62,sade,"""Smooth Operator""",FALSE,1980,1,258.693,Jazz,Soul,Jazz
1985,63,mary jane girls,"""In My House""",TRUE,1980,0,302.2,Rnb,80s,Rnb
1985,68,'til tuesday,"""Voices Carry""",TRUE,1980,0,263.573,Pop,80s,Pop
1985,71,abc,"""Be Near Me""",FALSE,1980,1,219.826,Pop,80s,Pop
1985,75,katrina and the waves,"""Walking on Sunshine""",TRUE,1980,0,238.733,Pop,80s,Pop
1985,77,julian lennon,"""Too Late for Goodbyes""",TRUE,1980,1,214.645,Pop,80s,Pop
1985,79,the power station,"""Some Like It Hot""",FALSE,1980,0,305.466,Rock,80s,Rock
1985,80,ashford,"""Solid""",FALSE,1980,0,312,Pop,80s,Pop
1985,88,david lee roth,"""California Girls""",FALSE,1980,1,171.826,Rock,80s,Rock
1985,91,the time,"""Jungle Love""",TRUE,1980,1,333.36,Pop,Funk,Pop
1986,1,dionne,"""That's What Friends Are For""",FALSE,1980,0,255.933,Unknown,NA,NA
1986,3,klymaxx,"""I Miss You""",FALSE,1980,0,333.266,Rnb,80s,NA
1986,4,patti labelle,"""On My Own""",FALSE,1980,0,290.84,Pop,80s,NA
1986,5,mr. mister,"""Broken Wings""",FALSE,1980,1,343.933,Pop,80s,Pop
1986,7,eddie murphy,"""Party All the Time""",FALSE,1980,0,253.293,Pop,80s,Pop
1986,12,atlantic starr,"""Secret Lovers""",FALSE,1980,1.4142135623730951,330.666,Rnb,Soul,NA
1986,13,gloria loring,"""Friends and Lovers""",FALSE,1980,0,226.56,Unknown,80s,NA
1986,14,peter cetera,"""Glory of Love""",TRUE,1980,1.4142135623730951,258.333,Pop,80s,Pop
1986,15,pet shop boys,"""West End Girls""",TRUE,1980,1.4142135623730951,285.906,Pop,80s,Pop
1986,19,prince and the revolution,"""Kiss""",FALSE,1980,0,226.24,Pop,Funk,Pop
1986,22,simply red,"""Holding Back the Years""",TRUE,1980,1,269.84,Pop,80s,Pop
1986,23,peter gabriel,"""Sledgehammer""",FALSE,1980,1,311.986,Rock,80s,Rock
1986,26,nu shooz,"""I Can't Wait""",TRUE,1980,0,218.826,Pop,80s,Pop
1986,27,berlin,"""Take My Breath Away""",TRUE,1980,0,255.733,Pop,80s,Pop
1986,28,falco,"""Rock Me Amadeus""",FALSE,1980,0,202.236,Pop,80s,Pop
1986,30,bon jovi,"""You Give Love a Bad Name""",FALSE,1980,3.3166247903554,222.706,Rock,Rock,Rock
1986,32,janet jackson,"""When I Think of You""",FALSE,1980,4.795831523312719,235.493,Pop,80s,Pop
1986,34,glass tiger,"""Don't Forget Me (When I'm Gone)""",FALSE,1980,1,248.2,Pop,80s,Pop
1986,36,belinda carlisle,"""Mad About You""",FALSE,1980,1.4142135623730951,216.56,Pop,80s,Pop
1986,37,level 42,"""Something About You""",FALSE,1980,0,265,Pop,80s,Pop
1986,40,miami sound machine,"""Conga""",FALSE,1980,1.4142135623730951,254,Pop,80s,Pop
1986,45,sly fox,"""Let's Go All the Way""",FALSE,1980,0,239.106,Pop,80s,Pop
1986,48,the bangles,"""Manic Monday""",FALSE,1980,2,184.16,Pop,80s,Pop
1986,51,stacey q,"""Two of Hearts""",TRUE,1980,0,239.693,Pop,80s,Pop
1986,52,the jets,"""Crush on You""",FALSE,1980,2,271.266,Pop,80s,Pop
1986,53,orchestral manoeuvres in the dark,"""If You Leave""",TRUE,1980,0,269.8,Pop,80s,Pop
1986,56,inxs,"""What You Need""",TRUE,1980,2.23606797749979,214,Rock,Rock,Rock
1986,60,jermaine stewart,"""We Don't Have to Take Our Clothes Off""",FALSE,1980,0,293.24,Pop,80s,Pop
1986,61,lisa lisa,"""All Cried Out""",TRUE,1980,1.4142135623730951,284.973,Rnb,80s,Rnb
1986,62,the outfield,"""Your Love""",TRUE,1980,0,216.466,Rock,80s,Rock
1986,64,scritti politti,"""Perfect Way""",FALSE,1980,0,284.12,Pop,80s,Pop
1986,67,el debarge,"""Who's Johnny""",TRUE,1980,0,248.466,Pop,80s,Pop
1986,68,cameo,"""Word Up!""",FALSE,1980,0,260,Rnb,Funk,Rnb
1986,70,mike + the mechanics,"""Silent Running (On Dangerous Ground)""",TRUE,1980,1.4142135623730951,346.613,Pop,Pop Rock,Pop
1986,73,baltimora,"""Tarzan Boy""",TRUE,1980,0,378.946,Pop,80s,Pop
1986,77,timex social club,"""Rumors""",FALSE,1980,0,288.554,Pop,80s,Pop
1986,78,dream academy,"""Life in a Northern Town""",TRUE,1980,0,259.293,Pop,80s,Pop
1986,85,regina,"""Baby Love""",TRUE,1980,0,217.586,Pop,80s,Pop
1986,86,arcadia,"""Election Day""",FALSE,1980,0,329.106,Pop,80s,Pop
1986,89,run–d.m.c.,"""Walk This Way""",FALSE,1980,0,310.386,Unknown,NA,NA
1986,90,anita baker,"""Sweet Love""",FALSE,1980,1,262.266,Rnb,Soul,NA
1986,91,moody blues,"""Your Wildest Dreams""",FALSE,1980,0,291,Rock,Classic Rock,Rock
1986,93,starpoint,"""Object of My Desire""",TRUE,1980,0,306.453,Pop,80s,Pop
1986,95,force mds,"""Tender Love""",FALSE,1980,0,234.053,Rnb,Slow Jams,Rnb
1986,98,george michael,"""A Different Corner""",FALSE,1980,3.3166247903554,243.533,Pop,Pop,Pop
1987,3,gregory abbott,"""Shake You Down""",TRUE,1980,0,245.413,Rnb,80s,Rnb
1987,6,robbie nevil,"""C'est La Vie""",FALSE,1980,0,270.306,Pop,80s,Pop
1987,7,whitesnake,"""Here I Go Again""",TRUE,1980,1,275.395,Rock,Classic Rock,Rock
1987,8,bruce hornsby and the range,"""The Way It Is""",FALSE,1980,1.4142135623730951,297.853,Rock,80s,Rock
1987,11,los lobos,"""La Bamba""",TRUE,1980,0,174.186,Latin,Latin,Latin
1987,13,crowded house,"""Don't Dream It's Over""",TRUE,1980,1,236.933,Pop,80s,Pop
1987,15,u2,"""With or Without You""",FALSE,1980,2.449489742783178,295.515,Rock,Rock,Rock
1987,16,jody watley,"""Looking for a New Love""",FALSE,1980,1.7320508075688772,242.4,Pop,80s,Pop
1987,18,tiffany,"""I Think We're Alone Now""",FALSE,1980,1.4142135623730951,228.84,Pop,80s,Pop
1987,20,billy vera and the beaters,"""At This Moment""",FALSE,1980,0,234.507,Pop,80s,NA
1987,21,chris de burgh,"""The Lady in Red""",FALSE,1980,0,256.487,Pop,80s,Pop
1987,26,debbie gibson,"""Only in My Dreams""",TRUE,1980,2,233.4,Pop,80s,Pop
1987,27,bill medley,"""(I've Had) The Time of My Life""",FALSE,1980,0,290.333,Pop,80s,Pop
1987,29,club nouveau,"""Lean on Me""",FALSE,1980,0,357.333,Pop,80s,Pop
1987,32,cutting crew,"""(I Just) Died In Your Arms""",FALSE,1980,1,280.4,Pop,80s,Pop
1987,33,t'pau,"""Heart and Soul""",FALSE,1980,0,256.373,Pop,80s,Pop
1987,35,georgia satellites,"""Keep Your Hands to Yourself""",FALSE,1980,0,205,Rock,Southern Rock,Rock
1987,44,samantha fox,"""Touch Me (I Want Your Body)""",FALSE,1980,1.4142135623730951,225.986,Pop,80s,Pop
1987,52,suzanne vega,"""Luka""",FALSE,1980,0,231.933,Pop,Female Vocalists,Pop
1987,54,richard marx,"""Don't Mean Nothing""",TRUE,1980,3,281.533,Pop,Pop,Pop
1987,55,kenny g,"""Songbird""",FALSE,1980,1,303.333,Jazz,Smooth Jazz,Jazz
1987,56,europe,"""Carrie""",TRUE,1980,0,272.133,Rock,80s,Rock
1987,57,the system,"""Don't Disturb This Groove""",FALSE,1980,0,317.874,Rnb,80s,Rnb
1987,62,exposé,"""Come Go with Me""",FALSE,1980,2.23606797749979,257.826,Pop,80s,Pop
1987,66,swing out sister,"""Breakout""",FALSE,1980,0,226.453,Pop,80s,Pop
1987,67,ben e. king,"""Stand by Me""",TRUE,1980,0,180.055,Blues,Soul,Blues
1987,71,levert,"""Casanova""",TRUE,1980,0,262.373,Rnb,80s,Rnb
1987,72,gloria estefan,"""Rhythm Is Gonna Get You""",FALSE,1980,2.6457513110645907,234.973,Pop,Dance,Pop
1987,73,the whispers,"""Rock Steady""",FALSE,1980,0,243.706,Rnb,80s,Rnb
